09:28:51.279; -9; -9; 1016
09:28:51.290; -9; -9; 1014
09:28:51.300; -9; -8; 1014
09:28:51.310; -8; -8; 1015
09:28:51.321; -9; -8; 1017
09:28:51.333; -9; -9; 1016
09:28:51.344; -9; -9; 1016
09:28:51.354; -8; -8; 1017
09:28:51.366; -9; -7; 1015
09:28:51.377; -8; -7; 1016
09:28:51.388; -9; -7; 1017
09:28:51.399; -10; -8; 1010
09:28:51.410; -7; -10; 1024
09:28:51.421; -9; -10; 1016
09:28:51.432; -9; -7; 1016
09:28:51.443; -10; -8; 1017
09:28:51.454; -8; -8; 1014
09:28:51.465; -8; -8; 1016
09:28:51.476; -8; -8; 1019
09:28:51.487; -10; -9; 1016
09:28:51.498; -10; -8; 1016
09:28:51.509; -8; -8; 1015
09:28:51.520; -8; -8; 1016
09:28:51.531; -9; -7; 1016
09:28:51.542; -9; -9; 1017
09:28:51.553; -8; -8; 1017
09:28:51.564; -8; -7; 1017
09:28:51.575; -8; -8; 1015
09:28:51.586; -9; -8; 1017
09:28:51.597; -9; -8; 1015
09:28:51.608; -9; -8; 1016
09:28:51.619; -8; -8; 1016
09:28:51.629; -9; -8; 1017
09:28:51.640; -9; -8; 1015
09:28:51.650; -9; -8; 1017
09:28:51.662; -9; -8; 1015
09:28:51.673; -8; -7; 1017
09:28:51.684; -9; -8; 1016
09:28:51.695; -9; -9; 1017
09:28:51.706; -9; -8; 1016
09:28:51.717; -8; -8; 1016
09:28:51.728; -9; -8; 1016
09:28:51.739; -9; -8; 1015
09:28:51.750; -9; -8; 1017
09:28:51.761; -9; -8; 1016
09:28:51.772; -8; -8; 1016
09:28:51.783; -9; -9; 1016
09:28:51.794; -9; -9; 1016
09:28:51.805; -8; -8; 1016
09:28:51.816; -9; -8; 1016
09:28:51.827; -9; -8; 1016
09:28:51.838; -8; -8; 1014
09:28:51.849; -8; -9; 1016
09:28:51.860; -9; -9; 1016
09:28:51.871; -8; -8; 1017
09:28:51.882; -9; -8; 1017
09:28:51.893; -9; -8; 1017
09:28:51.904; -8; -8; 1015
09:28:51.914; -9; -8; 1017
09:28:51.926; -8; -8; 1016
09:28:51.936; -8; -8; 1016
09:28:51.948; -8; -8; 1017
09:28:51.959; -8; -8; 1017
09:28:51.970; -9; -8; 1017
09:28:51.980; -9; -8; 1017
09:28:51.991; -9; -9; 1016
09:28:52.002; -8; -7; 1016
09:28:52.013; -8; -8; 1017
09:28:52.024; -8; -8; 1017
09:28:52.034; -8; -8; 1017
09:28:52.045; -8; -9; 1017
09:28:52.056; -9; -8; 1016
09:28:52.068; -10; -7; 1017
09:28:52.078; -9; -8; 1016
09:28:52.090; -9; -7; 1016
09:28:52.101; -9; -8; 1016
09:28:52.112; -8; -8; 1016
09:28:52.123; -9; -9; 1017
09:28:52.134; -9; -9; 1016
09:28:52.145; -8; -9; 1017
09:28:52.156; -10; -7; 1017
09:28:52.167; -8; -7; 1016
09:28:52.178; -9; -8; 1017
09:28:52.189; -9; -7; 1016
09:28:52.200; -8; -8; 1016
09:28:52.211; -8; -9; 1017
09:28:52.221; -9; -7; 1017
09:28:52.232; -9; -7; 1016
09:28:52.244; -9; -8; 1015
09:28:52.255; -8; -8; 1017
09:28:52.266; -9; -8; 1016
09:28:52.277; -9; -8; 1016
09:28:52.288; -9; -8; 1016
09:28:52.299; -9; -8; 1017
09:28:52.310; -9; -9; 1016
09:28:52.320; -8; -8; 1016
09:28:52.330; -9; -9; 1017
09:28:52.342; -8; -8; 1016
09:28:52.353; -8; -9; 1016
09:28:52.364; -9; -8; 1017
09:28:52.375; -9; -8; 1017
09:28:52.386; -8; -8; 1016
09:28:52.397; -9; -8; 1017
09:28:52.408; -9; -8; 1018
09:28:52.419; -9; -8; 1016
09:28:52.430; -9; -8; 1017
09:28:52.441; -9; -8; 1017
09:28:52.452; -9; -8; 1017
09:28:52.463; -16; -2; 1006
09:28:52.474; -69; -160; 1057
09:28:52.485; 58; 136; 984
09:28:52.496; -10; -10; 1019
09:28:52.507; -11; -6; 1012
09:28:52.518; -5; 0; 1016
09:28:52.528; -9; -15; 1013
09:28:52.539; -9; -8; 1018
09:28:52.551; -8; -9; 1016
09:28:52.562; -8; -9; 1019
09:28:52.572; -8; -8; 1015
09:28:52.583; -8; -8; 1015
09:28:52.595; -9; -7; 1017
09:28:52.606; -9; -8; 1016
09:28:52.617; -8; -9; 1016
09:28:52.628; -7; -9; 1018
09:28:52.639; -8; -8; 1015
09:28:52.650; -8; -8; 1016
09:28:52.660; -9; -8; 1018
09:28:52.671; -10; -8; 1016
09:28:52.682; -8; -8; 1017
09:28:52.693; -8; -8; 1015
09:28:52.704; -8; -8; 1016
09:28:52.715; -9; -8; 1017
09:28:52.726; -9; -8; 1017
09:28:52.737; -8; -9; 1015
09:28:52.748; -7; -7; 1016
09:28:52.759; -8; -9; 1016
09:28:52.770; -8; -9; 1016
09:28:52.781; -9; -8; 1017
09:28:52.792; -8; -8; 1016
09:28:52.803; -8; -8; 1016
09:28:52.814; -9; -8; 1016
09:28:52.825; -9; -9; 1016
09:28:52.836; -9; -9; 1017
09:28:52.847; -9; -9; 1016
09:28:52.858; -8; -9; 1015
09:28:52.868; -8; -9; 1016
09:28:52.879; -8; -8; 1016
09:28:52.890; -9; -7; 1017
09:28:52.902; -8; -8; 1016
09:28:52.913; -8; -8; 1016
09:28:52.924; -8; -8; 1016
09:28:52.935; -8; -8; 1016
09:28:52.946; -9; -9; 1016
09:28:52.957; -8; -9; 1016
09:28:52.968; -8; -8; 1016
09:28:52.979; -8; -8; 1016
09:28:52.990; -8; -8; 1016
09:28:53.000; -8; -9; 1016
09:28:53.011; -8; -9; 1016
09:28:53.022; -9; -8; 1017
09:28:53.033; -8; -8; 1016
09:28:53.043; -9; -8; 1016
09:28:53.054; -8; -9; 1016
09:28:53.065; -8; -8; 1016
09:28:53.077; -8; -8; 1017
09:28:53.087; -9; -8; 1015
09:28:53.098; -9; -8; 1016
09:28:53.109; -10; -8; 1016
09:28:53.120; -7; -8; 1017
09:28:53.132; -8; -8; 1017
09:28:53.142; -8; -8; 1016
09:28:53.153; -8; -9; 1016
09:28:53.164; -8; -7; 1016
09:28:53.176; -8; -9; 1017
09:28:53.187; -9; -9; 1016
09:28:53.198; -8; -8; 1016
09:28:53.209; -9; -8; 1016
09:28:53.220; -9; -8; 1016
09:28:53.231; -9; -8; 1016
09:28:53.242; -8; -9; 1017
09:28:53.253; -8; -8; 1017
09:28:53.264; -8; -9; 1016
09:28:53.275; -8; -7; 1016
09:28:53.286; -8; -8; 1016
09:28:53.297; -9; -8; 1015
09:28:53.308; -8; -8; 1017
09:28:53.319; -8; -9; 1016
09:28:53.329; -8; -9; 1017
09:28:53.340; -9; -8; 1016
09:28:53.351; -8; -7; 1017
09:28:53.362; -8; -9; 1016
09:28:53.373; -8; -8; 1017
09:28:53.384; -149; 135; 944
09:28:53.395; -16; -13; 1005
09:28:53.406; -7; -9; 1017
09:28:53.417; -7; -8; 1026
09:28:53.428; -10; -6; 1010
09:28:53.439; -7; -7; 1022
09:28:53.450; -7; -7; 1019
09:28:53.461; -11; -7; 1011
09:28:53.472; -9; -10; 1015
09:28:53.483; -9; -7; 1020
09:28:53.494; -8; -9; 1014
09:28:53.505; -7; -8; 1016
09:28:53.516; -8; -8; 1016
09:28:53.527; -8; -9; 1015
09:28:53.538; -8; -8; 1017
09:28:53.549; -7; -9; 1018
09:28:53.560; -8; -9; 1014
09:28:53.571; -8; -8; 1018
09:28:53.582; -8; -9; 1015
09:28:53.593; -8; -9; 1016
09:28:53.604; -8; -8; 1017
09:28:53.615; -7; -9; 1016
09:28:53.626; -8; -9; 1016
09:28:53.637; -9; -8; 1017
09:28:53.648; -8; -9; 1016
09:28:53.659; -8; -8; 1017
09:28:53.670; -8; -9; 1016
09:28:53.680; -8; -9; 1016
09:28:53.691; -8; -9; 1016
09:28:53.702; -8; -9; 1016
09:28:53.713; -7; -9; 1017
09:28:53.723; -8; -8; 1017
09:28:53.735; -9; -8; 1016
09:28:53.745; -9; -8; 1017
09:28:53.756; -8; -8; 1017
09:28:53.767; -8; -9; 1017
09:28:53.778; -7; -8; 1016
09:28:53.790; -8; -8; 1017
09:28:53.801; -8; -8; 1017
09:28:53.812; -8; -9; 1017
09:28:53.823; -7; -8; 1017
09:28:53.834; -8; -8; 1017
09:28:53.845; -8; -9; 1016
09:28:53.856; -8; -8; 1017
09:28:53.867; -7; -8; 1017
09:28:53.878; -8; -8; 1017
09:28:53.889; -8; -8; 1016
09:28:53.900; -8; -8; 1016
09:28:53.911; -8; -9; 1017
09:28:53.922; -8; -7; 1017
09:28:53.933; -8; -8; 1017
09:28:53.944; -8; -8; 1016
09:28:53.955; -8; -9; 1016
09:28:53.966; -8; -9; 1016
09:28:53.977; -7; -9; 1017
09:28:53.988; -8; -9; 1015
09:28:53.999; -8; -8; 1017
09:28:54.009; -8; -9; 1016
09:28:54.020; -8; -8; 1016
09:28:54.031; -8; -9; 1017
09:28:54.042; -8; -9; 1016
09:28:54.053; -8; -8; 1017
09:28:54.064; -7; -8; 1017
09:28:54.075; -8; -9; 1017
09:28:54.086; -8; -8; 1017
09:28:54.096; -8; -8; 1016
09:28:54.108; -8; -8; 1016
09:28:54.118; -8; -8; 1017
09:28:54.130; -8; -9; 1017
09:28:54.141; -8; -8; 1016
09:28:54.152; -8; -8; 1016
09:28:54.163; -7; -9; 1017
09:28:54.174; -8; -8; 1017
09:28:54.185; -8; -9; 1016
09:28:54.196; -7; -8; 1016
09:28:54.207; -8; -8; 1017
09:28:54.218; -9; -8; 1016
09:28:54.229; -8; -8; 1016
09:28:54.240; -7; -8; 1016
09:28:54.250; -7; -8; 1017
09:28:54.261; -8; -8; 1017
09:28:54.273; -9; -8; 1015
09:28:54.284; -8; -8; 1017
09:28:54.295; -8; -8; 1016
09:28:54.306; -8; -8; 1017
09:28:54.317; -8; -8; 1017
09:28:54.328; -8; -8; 1017
09:28:54.339; -8; -7; 1016
09:28:54.349; -8; -8; 1017
09:28:54.360; -7; -8; 1017
09:28:54.370; -8; -8; 1016
09:28:54.382; -8; -8; 1016
09:28:54.392; -8; -8; 1017
09:28:54.404; -8; -8; 1016
09:28:54.414; -9; -8; 1016
09:28:54.425; -9; -9; 1017
09:28:54.436; -8; -8; 1018
09:28:54.448; -8; -9; 1018
09:28:54.459; -8; -8; 1017
09:28:54.470; -9; -8; 1017
09:28:54.481; -8; -7; 1016
09:28:54.492; -8; -9; 1016
09:28:54.503; -9; -9; 1017
09:28:54.514; -8; -9; 1016
09:28:54.525; -8; -9; 1017
09:28:54.536; -8; -8; 1017
09:28:54.547; -9; -8; 1016
09:28:54.558; -7; -8; 1016
09:28:54.569; -7; -8; 1016
09:28:54.580; -9; -9; 1017
09:28:54.591; -8; -9; 1017
09:28:54.602; -8; -9; 1017
09:28:54.613; -8; -8; 1016
09:28:54.624; -9; -8; 1017
09:28:54.635; -8; -8; 1017
09:28:54.646; -8; -8; 1016
09:28:54.657; -8; -8; 1016
09:28:54.668; -8; -8; 1016
09:28:54.679; -8; -8; 1016
09:28:54.688; -8; -8; 1016
09:28:54.700; -8; -8; 1016
09:28:54.711; -7; -8; 1017
09:28:54.722; -8; -9; 1017
09:28:54.733; -8; -8; 1017
09:28:54.744; -7; -8; 1016
09:28:54.755; -8; -8; 1017
09:28:54.766; -7; -9; 1017
09:28:54.777; -8; -8; 1017
09:28:54.788; -8; -8; 1016
09:28:54.799; -8; -9; 1016
09:28:54.810; -8; -8; 1017
09:28:54.821; -8; -7; 1016
09:28:54.832; -8; -8; 1016
09:28:54.842; -8; -9; 1016
09:28:54.854; -9; -8; 1016
09:28:54.865; -9; -223; 1085
09:28:54.876; 145; -303; 934
09:28:54.887; 5; 0; 1034
09:28:54.898; -38; 87; 1001
09:28:54.909; -70; 239; 1023
09:28:54.920; -8; -8; 1014
09:28:54.931; -21; -12; 1016
09:28:54.942; 8; -5; 1019
09:28:54.953; -9; -8; 1015
09:28:54.964; -9; -8; 1017
09:28:54.975; -7; -9; 1015
09:28:54.986; -8; -8; 1017
09:28:54.996; -8; -8; 1016
09:28:55.008; -7; -9; 1017
09:28:55.018; -9; -9; 1015
09:28:55.029; -8; -8; 1018
09:28:55.040; -8; -9; 1016
09:28:55.051; -8; -8; 1017
09:28:55.062; -8; -8; 1016
09:28:55.073; -8; -8; 1017
09:28:55.084; -8; -8; 1017
09:28:55.095; -8; -8; 1016
09:28:55.106; -8; -9; 1017
09:28:55.117; -9; -9; 1016
09:28:55.128; -8; -8; 1016
09:28:55.139; -8; -8; 1018
09:28:55.150; -7; -8; 1016
09:28:55.161; -7; -9; 1016
09:28:55.172; -8; -9; 1017
09:28:55.183; -8; -8; 1017
09:28:55.194; -8; -9; 1017
09:28:55.205; -8; -8; 1017
09:28:55.216; -8; -8; 1016
09:28:55.227; -8; -8; 1017
09:28:55.238; -9; -9; 1017
09:28:55.249; -8; -8; 1016
09:28:55.260; -8; -8; 1017
09:28:55.271; -8; -8; 1017
09:28:55.282; -8; -8; 1017
09:28:55.293; -7; -9; 1016
09:28:55.304; -8; -7; 1016
09:28:55.315; -8; -8; 1016
09:28:55.326; -8; -8; 1017
09:28:55.337; -8; -9; 1016
09:28:55.348; -7; -9; 1016
09:28:55.358; -7; -8; 1017
09:28:55.369; -8; -8; 1016
09:28:55.380; -8; -8; 1016
09:28:55.391; -7; -8; 1016
09:28:55.402; -8; -8; 1016
09:28:55.413; -8; -9; 1016
09:28:55.424; -8; -8; 1016
09:28:55.435; -8; -9; 1017
09:28:55.446; -8; -8; 1017
09:28:55.457; -8; -8; 1017
09:28:55.468; -8; -8; 1018
09:28:55.479; -8; -8; 1017
09:28:55.490; -7; -8; 1017
09:28:55.501; -8; -8; 1017
09:28:55.512; -8; -8; 1017
09:28:55.523; -7; -8; 1017
09:28:55.534; -8; -8; 1016
09:28:55.545; -8; -8; 1016
09:28:55.556; -9; -9; 1017
09:28:55.567; -9; -8; 1017
09:28:55.578; -8; -9; 1016
09:28:55.589; -8; -7; 1016
09:28:55.600; -8; -9; 1016
09:28:55.611; -8; -9; 1017
09:28:55.622; -8; -8; 1016
09:28:55.632; -7; -9; 1017
09:28:55.644; -8; -8; 1016
09:28:55.654; -8; -9; 1016
09:28:55.666; -9; -8; 1017
09:28:55.677; -8; -8; 1017
09:28:55.688; -7; -8; 1016
09:28:55.698; -8; -9; 1017
09:28:55.709; -9; -8; 1017
09:28:55.720; -8; -8; 1016
09:28:55.731; -8; -8; 1016
09:28:55.742; -8; -8; 1016
09:28:55.753; -8; -8; 1016
09:28:55.764; -8; -8; 1018
09:28:55.775; -8; -8; 1016
09:28:55.786; -8; -8; 1016
09:28:55.797; -9; -9; 1016
09:28:55.808; -8; -8; 1017
09:28:55.819; -8; -8; 1017
09:28:55.830; -8; -8; 1017
09:28:55.841; -8; -8; 1017
09:28:55.852; -7; -8; 1016
09:28:55.863; -8; -9; 1017
09:28:55.874; -8; -8; 1016
09:28:55.885; -7; -8; 1017
09:28:55.896; -8; -8; 1017
09:28:55.907; -8; -7; 1017
09:28:55.918; -8; -8; 1017
09:28:55.928; -7; -8; 1017
09:28:55.940; -8; -8; 1017
09:28:55.950; -7; -8; 1017
09:28:55.962; -8; -8; 1017
09:28:55.973; -8; -8; 1017
09:28:55.984; -8; -8; 1016
09:28:55.995; -8; -9; 1017
09:28:56.006; -9; -9; 1017
09:28:56.017; -8; -8; 1017
09:28:56.028; -8; -8; 1017
09:28:56.038; -8; -8; 1017
09:28:56.049; -8; -8; 1017
09:28:56.060; -8; -8; 1017
09:28:56.071; -9; -8; 1017
09:28:56.082; -9; -8; 1017
09:28:56.093; -8; -8; 1016
09:28:56.104; -8; -8; 1017
09:28:56.115; -8; -8; 1017
09:28:56.126; -9; -8; 1017
09:28:56.137; -8; -8; 1016
09:28:56.148; -8; -8; 1017
09:28:56.159; -8; -8; 1017
09:28:56.170; -8; -8; 1017
09:28:56.181; -8; -8; 1017
09:28:56.192; -8; -7; 1016
09:28:56.203; -9; -9; 1017
09:28:56.214; -8; -7; 1016
09:28:56.224; -8; -8; 1016
09:28:56.236; 108; -29; 1013
09:28:56.247; 28; -58; 1007
09:28:56.258; -164; 0; 1013
09:28:56.269; -244; 101; 1028
09:28:56.280; -11; -4; 1018
09:28:56.291; -107; 26; 1016
09:28:56.302; -72; -15; 1021
09:28:56.313; 142; -49; 1011
09:28:56.324; 47; -5; 1019
09:28:56.335; -13; -5; 1017
09:28:56.346; -9; -9; 1016
09:28:56.357; -7; -7; 1017
09:28:56.368; -12; -5; 1018
09:28:56.379; -10; -7; 1016
09:28:56.389; -8; -9; 1017
09:28:56.400; -8; -8; 1016
09:28:56.411; -8; -8; 1017
09:28:56.422; -7; -8; 1017
09:28:56.433; -7; -8; 1017
09:28:56.444; -8; -7; 1016
09:28:56.455; -8; -9; 1017
09:28:56.466; -7; -8; 1016
09:28:56.477; -7; -8; 1016
09:28:56.488; -7; -9; 1017
09:28:56.499; -7; -9; 1016
09:28:56.510; -8; -8; 1017
09:28:56.521; -7; -8; 1015
09:28:56.532; -8; -8; 1017
09:28:56.542; -7; -8; 1015
09:28:56.554; -7; -9; 1016
09:28:56.565; -8; -8; 1017
09:28:56.576; -7; -9; 1016
09:28:56.587; -8; -8; 1016
09:28:56.598; -8; -8; 1016
09:28:56.609; -7; -9; 1017
09:28:56.620; -7; -9; 1017
09:28:56.631; -7; -8; 1016
09:28:56.642; -8; -9; 1017
09:28:56.653; -7; -8; 1017
09:28:56.664; -7; -8; 1016
09:28:56.675; -7; -8; 1016
09:28:56.686; -8; -8; 1017
09:28:56.697; -7; -8; 1016
09:28:56.708; -7; -8; 1016
09:28:56.719; -9; -9; 1017
09:28:56.729; -61; 27; 1016
09:28:56.740; 91; -358; 1026
09:28:56.751; -130; 14; 1017
09:28:56.762; -235; 221; 1026
09:28:56.773; -8; 16; 1012
09:28:56.784; -7; -8; 1021
09:28:56.795; -7; -11; 1013
09:28:56.806; -4; -4; 1019
09:28:56.817; -6; -10; 1014
09:28:56.828; -7; -9; 1020
09:28:56.839; -7; -9; 1015
09:28:56.850; -6; -9; 1016
09:28:56.861; -6; -8; 1017
09:28:56.872; -8; -9; 1017
09:28:56.883; -7; -8; 1016
09:28:56.894; -6; -9; 1019
09:28:56.905; -6; -7; 1015
09:28:56.916; -7; -8; 1017
09:28:56.927; -7; -8; 1017
09:28:56.938; -7; -8; 1017
09:28:56.949; -6; -8; 1016
09:28:56.960; -7; -9; 1016
09:28:56.971; -7; -9; 1017
09:28:56.982; -7; -8; 1017
09:28:56.993; -7; -9; 1017
09:28:57.004; -7; -8; 1017
09:28:57.015; -7; -8; 1017
09:28:57.026; -7; -9; 1016
09:28:57.037; -7; -8; 1017
09:28:57.048; -6; -8; 1016
09:28:57.058; -6; -8; 1017
09:28:57.068; -7; -8; 1017
09:28:57.080; -7; -9; 1016
09:28:57.091; -7; -8; 1018
09:28:57.102; -6; -9; 1017
09:28:57.113; -8; -8; 1016
09:28:57.124; -6; -9; 1016
09:28:57.134; -7; -8; 1017
09:28:57.146; -7; -8; 1017
09:28:57.157; -7; -8; 1016
09:28:57.168; -7; -8; 1017
09:28:57.179; -6; -9; 1016
09:28:57.190; -7; -9; 1016
09:28:57.201; -7; -8; 1016
09:28:57.212; -7; -8; 1017
09:28:57.223; -7; -9; 1017
09:28:57.234; -7; -9; 1017
09:28:57.245; -7; -9; 1016
09:28:57.256; -6; -9; 1017
09:28:57.267; -7; -8; 1017
09:28:57.278; -7; -8; 1017
09:28:57.289; -7; -8; 1017
09:28:57.300; -7; -9; 1017
09:28:57.311; -7; -9; 1016
09:28:57.322; -6; -9; 1016
09:28:57.333; -6; -9; 1017
09:28:57.344; -7; -8; 1017
09:28:57.355; -7; -8; 1016
09:28:57.366; -7; -9; 1017
09:28:57.377; -7; -9; 1017
09:28:57.388; -7; -9; 1016
09:28:57.398; -6; -8; 1016
09:28:57.409; -7; -9; 1017
09:28:57.420; -7; -9; 1016
09:28:57.431; -7; -8; 1016
09:28:57.442; -6; -8; 1017
09:28:57.453; -7; -8; 1017
09:28:57.464; -7; -9; 1016
09:28:57.475; -8; -8; 1017
09:28:57.486; -7; -8; 1016
09:28:57.497; -7; -8; 1016
09:28:57.507; -7; -9; 1017
09:28:57.518; -7; -8; 1016
09:28:57.529; -7; -9; 1016
09:28:57.541; -7; -8; 1015
09:28:57.552; -7; -9; 1016
09:28:57.563; -7; -8; 1017
09:28:57.574; -6; -8; 1016
09:28:57.585; -6; -9; 1016
09:28:57.596; -7; -7; 1017
09:28:57.607; -6; -9; 1017
09:28:57.618; -6; -9; 1017
09:28:57.629; -5; -8; 1018
09:28:57.640; -6; -7; 1016
09:28:57.650; -8; -7; 1017
09:28:57.662; -9; -9; 1014
09:28:57.673; -9; -9; 1016
09:28:57.684; -7; -10; 1016
09:28:57.695; -5; -10; 1014
09:28:57.706; -7; -10; 1016
09:28:57.717; -9; -9; 1016
09:28:57.728; -10; -7; 1017
09:28:57.739; -7; -8; 1017
09:28:57.749; -4; -8; 1016
09:28:57.759; -4; -9; 1017
09:28:57.771; -9; -10; 1017
09:28:57.782; -9; -9; 1017
09:28:57.793; -8; -8; 1017
09:28:57.804; -5; -9; 1017
09:28:57.815; -5; -9; 1017
09:28:57.826; -7; -9; 1017
09:28:57.837; -8; -8; 1016
09:28:57.848; -5; -9; 1016
09:28:57.859; -5; -8; 1017
09:28:57.870; -6; -7; 1017
09:28:57.881; -8; -8; 1017
09:28:57.892; -7; -9; 1016
09:28:57.903; -6; -9; 1016
09:28:57.914; -6; -9; 1016
09:28:57.925; -6; -9; 1017
09:28:57.936; -7; -9; 1017
09:28:57.947; -8; -8; 1017
09:28:57.958; -7; -7; 1017
09:28:57.969; -6; -8; 1017
09:28:57.980; -7; -9; 1016
09:28:57.991; -8; -10; 1017
09:28:58.002; -7; -9; 1017
09:28:58.013; -6; -10; 1017
09:28:58.024; -7; -7; 1017
09:28:58.035; -8; -7; 1016
09:28:58.046; -7; -8; 1016
09:28:58.057; -7; -9; 1018
09:28:58.068; -6; -10; 1017
09:28:58.079; -6; -9; 1017
09:28:58.089; -7; -9; 1017
09:28:58.100; -8; -9; 1017
09:28:58.111; -7; -8; 1016
09:28:58.122; -6; -9; 1017
09:28:58.133; -5; -9; 1017
09:28:58.144; -7; -8; 1016
09:28:58.155; -8; -8; 1016
09:28:58.166; -7; -7; 1016
09:28:58.177; -7; -7; 1016
09:28:58.188; -7; -8; 1017
09:28:58.199; -6; -8; 1018
09:28:58.210; -8; -9; 1017
09:28:58.221; -6; -9; 1017
09:28:58.232; -7; -8; 1017
09:28:58.243; -6; -8; 1017
09:28:58.254; -7; -8; 1017
09:28:58.265; -7; -8; 1017
09:28:58.276; -7; -9; 1017
09:28:58.286; -7; -9; 1017
09:28:58.298; -7; -9; 1017
09:28:58.309; -8; -9; 1017
09:28:58.320; -7; -9; 1017
09:28:58.331; -7; -8; 1017
09:28:58.342; -6; -8; 1016
09:28:58.353; -6; -8; 1017
09:28:58.364; -7; -8; 1017
09:28:58.374; -7; -8; 1016
09:28:58.385; -7; -9; 1017
09:28:58.397; -6; -8; 1016
09:28:58.408; -6; -9; 1016
09:28:58.417; -7; -9; 1017
09:28:58.429; -6; -8; 1017
09:28:58.440; -6; -8; 1017
09:28:58.451; -6; -9; 1017
09:28:58.462; -7; -8; 1017
09:28:58.473; -7; -9; 1016
09:28:58.484; -7; -7; 1017
09:28:58.495; -7; -8; 1017
09:28:58.506; -7; -10; 1017
09:28:58.517; -6; -8; 1017
09:28:58.528; -6; -9; 1017
09:28:58.539; -7; -8; 1016
09:28:58.550; -6; -8; 1017
09:28:58.561; -6; -8; 1016
09:28:58.572; -6; -9; 1016
09:28:58.583; -7; -9; 1017
09:28:58.594; -7; -10; 1015
09:28:58.605; -7; -9; 1016
09:28:58.616; -7; -9; 1017
09:28:58.627; -7; -8; 1016
09:28:58.638; -7; -8; 1017
09:28:58.649; -7; -9; 1016
09:28:58.660; -5; -9; 1017
09:28:58.670; -5; -8; 1015
09:28:58.682; -7; -8; 1017
09:28:58.693; -8; -9; 1016
09:28:58.704; -8; -8; 1016
09:28:58.715; -6; -8; 1016
09:28:58.726; -7; -9; 1017
09:28:58.737; -7; -10; 1017
09:28:58.748; -8; -10; 1013
09:28:58.758; -7; -9; 1015
09:28:58.769; -7; -7; 1022
09:28:58.780; -7; -7; 1015
09:28:58.791; -8; -6; 1022
09:28:58.802; -8; -9; 1013
09:28:58.813; -5; -10; 1016
09:28:58.824; -6; -9; 1018
09:28:58.835; -7; -9; 1015
09:28:58.846; -9; -6; 1018
09:28:58.857; -8; -7; 1018
09:28:58.868; -7; -7; 1016
09:28:58.879; -7; -8; 1018
09:28:58.890; -6; -10; 1018
09:28:58.901; -6; -10; 1014
09:28:58.912; -6; -11; 1017
09:28:58.922; -4; -11; 1015